,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,s.s.temp.
15893,1995.0,7.0,31.0,-4.96,-125.0,-7.2,0.3,83.8,25.9,26.07788633224573
15894,1996.0,4.0,21.0,2.08,-95.4,-4.9,4.0,80.7,25.72,26.62878812540765
15895,1995.0,4.0,5.0,-2.01,-110.0,-3.7,0.4,83.54698236997604,25.55,25.937250730557047
15896,1992.0,9.0,27.0,-7.98,165.0,-1.6,4.7,86.3,27.33,28.650540092874667
15897,1988.0,6.0,5.0,8.99,-140.1,-1.4,1.9,88.37540011601197,25.62,27.62922534407517
15898,1982.0,8.0,18.0,0.02,-94.75,-0.7,4.4,94.83384749571087,21.5,21.80604571754486
15899,1993.0,4.0,5.0,-1.95,164.4,3.7,0.4,85.2,27.16,29.1532363521592
15900,1988.0,7.0,30.0,4.99,165.0,-5.4,-0.9,83.11806723130644,27.69,29.084505124131805
15901,1996.0,4.0,28.0,8.0,-179.9,-8.1,-4.2,74.2,28.446146241907996,28.688997400047278
15902,1994.0,8.0,12.0,0.0,156.0,-1.1114806315794112,0.008891399723864879,80.64410879959905,27.53788638068727,28.803260026735902
15903,1995.0,8.0,17.0,-4.97,-110.0,-5.6,2.1,86.3,23.02,22.9964625785312
15904,1993.0,5.0,24.0,-7.99,165.0,-3.9,-1.1,95.8,28.6,29.280968788457287
15905,1996.0,2.0,24.0,7.97,-155.0,-6.1,-0.9,81.0,26.52,27.227794744745207
15906,1993.0,11.0,11.0,0.01,-124.4,-6.4,1.0,84.8,24.67,24.794925248456966
15907,1991.0,3.0,29.0,-0.02,-169.5,-4.4,-0.2,84.35149568977408,26.31830305337482,26.795202787526605
15908,1992.0,9.0,2.0,2.06,165.0,-0.2,-4.0,73.0,28.86,29.88805159418014
15909,1991.0,11.0,14.0,-2.04,-124.9,-6.2,0.0,79.3,25.97,26.25026765299838
15910,1994.0,12.0,6.0,2.01,-170.0,-4.9,1.6,71.3,29.62,30.09522412376199
15911,1987.0,12.0,6.0,-5.01,165.0,-0.4,-1.2,79.09355290728183,28.81,30.111528625023148
15912,1995.0,8.0,21.0,2.04,-110.1,-5.3,1.7,86.6,21.69,22.13611376168839
15913,1994.0,12.0,15.0,2.03,137.0,-0.6476812805828374,0.013679716153973231,80.0,28.66,29.97080050338492
15914,1994.0,1.0,25.0,7.99,-125.0,-6.1,1.4,96.9,26.16,27.347639769198384
15915,1993.0,4.0,28.0,8.0,-170.0,-6.5,-5.5,79.7,27.2,27.679611996748655
15916,1995.0,1.0,28.0,5.01,-94.94,1.8,-0.6,93.1,26.08,27.376976762660988
15917,1986.0,8.0,17.0,2.15,-110.25,-4.428068055077475,2.8915597987601416,88.87722461479586,23.89,25.036402784427775
15918,1992.0,9.0,2.0,-5.05,-124.9,-6.3,2.2,81.6,25.73,25.939637077376183
15919,1994.0,9.0,24.0,1.98,-95.0,0.5,6.0,88.9,23.6,25.456227431510992
15920,1996.0,12.0,14.0,-1.98,-155.0,-6.3,-2.9,80.8,26.02,26.474151170728625
15921,1995.0,11.0,20.0,0.0,-110.0,-4.1,1.7,80.15126338345033,26.159632289271684,26.627687697596876
15922,1996.0,10.0,5.0,-2.01,-140.0,-6.3,-2.0,78.8,25.73,26.098573524477366
15923,1994.0,11.0,6.0,-4.99,-95.0,-5.2,3.6,78.2,21.7,22.16120928977081
15924,1993.0,4.0,16.0,-1.97,156.0,6.9,2.6,85.9,27.45,29.056910021079347
15925,1996.0,9.0,6.0,-0.03,-170.0,-7.3,0.7,76.0,27.2,27.53562875920708
15926,1993.0,4.0,10.0,-4.93,165.0,8.5,0.2,86.3,27.83,29.109285194429308
15927,1995.0,10.0,25.0,8.0,-170.0,-5.6,3.5,75.7,28.78,29.230314313985463
15928,1993.0,9.0,19.0,8.0,-170.0,-5.6,2.2,85.2,27.23,28.47003973402302
15929,1996.0,5.0,30.0,-4.96,-110.0,-7.5,1.6,85.3,25.62,25.689629947510852
15930,1993.0,2.0,15.0,-5.01,-170.0,-2.6,-4.2,75.8,28.4,29.22760353146227
15931,1986.0,9.0,8.0,-0.02,-140.0,-7.1,3.2,82.91356016601526,26.52,26.66825398061072
15932,1994.0,5.0,19.0,-1.94,164.4,-1.7,-1.3,77.0,29.16,30.01817502016299
15933,1987.0,9.0,27.0,-0.01,165.1,0.2,0.2,81.76413746294054,28.48,29.838470136441696
15934,1995.0,2.0,18.0,-4.99,-110.0,-7.2,3.8,87.9,26.39,26.60171665137178
15935,1994.0,3.0,9.0,-2.0,-140.0,-3.4,-2.0,85.2,26.05,26.600376081437403
15936,1992.0,1.0,13.0,2.02,-110.06,-1.2,3.7,83.2,26.31,27.08858878394026
15937,1996.0,10.0,8.0,-7.98,-179.9,-2.9,-1.2,73.9,28.1,29.202063073039152
15938,1995.0,4.0,29.0,5.01,-140.0,-2.2,1.6,87.7,27.03,28.413225718563034
15939,1991.0,12.0,31.0,1.99,-155.0,-7.2,-1.8,76.27157158063494,29.14,29.373310249128323
15940,1990.0,3.0,13.0,7.0,-140.1,-8.2,-7.2,87.2956948463027,25.6,27.16844096591906
15941,1996.0,6.0,5.0,8.06,-110.1,0.1,1.8,82.3,26.62,28.14717691123331
15942,1987.0,9.0,29.0,-1.99,165.1,4.0,3.5,81.31931262101114,28.89,29.49882654092309
15943,1993.0,7.0,15.0,-4.98,-179.9,-5.5,0.7,78.6,29.0,29.617135215921724
15944,1995.0,5.0,19.0,-7.99,165.0,-1.3612074374981376,-1.1220161656682421,78.13164803890334,28.4,29.546469914512386
15945,1993.0,2.0,1.0,-0.03,160.5,-1.3268860189405842,-1.0430184341399809,79.7,28.19,29.280015655780176
15946,1995.0,5.0,2.0,5.04,-94.94,-1.0,5.8,83.81184206476075,26.25,27.977598544004213
15947,1992.0,12.0,23.0,0.03,-140.0,-8.0,-1.3,81.94338591503993,25.11,25.390842401452634
15948,1993.0,7.0,25.0,0.0,143.0,-0.5,-1.3,80.4,27.72,29.179720090317414
15949,1988.0,3.0,19.0,-2.0,-140.0,-5.4,-1.0,84.12430639666934,26.84,27.19140512930551
15950,1992.0,11.0,21.0,-7.98,165.0,-3.7,1.2,83.2,28.23,29.036833505434185
15951,1994.0,1.0,11.0,-4.98,-179.9,4.0,-0.3,84.4,28.0,29.78041438904575
15952,1996.0,1.0,26.0,-8.05,-109.94,-7.4,1.8,81.1,25.02,25.258705591641114
15953,1994.0,11.0,29.0,2.03,137.0,-0.9064934651734617,0.3968891491651618,81.6,27.69,28.91809819815048
15954,1996.0,8.0,5.0,-5.0,156.0,-3.3,2.5,80.7,28.38,29.59197480650106
15955,1996.0,7.0,31.0,-1.98,-155.0,-7.4,-1.7,79.3,26.95,27.168781725455027
15956,1994.0,4.0,2.0,-4.98,-110.0,-4.0130208134821,-0.8384872997323214,81.2,27.9,28.460081408030522
15957,1993.0,10.0,12.0,0.0,156.0,-1.0209793629559627,0.518995998861044,80.6860321565232,27.30242911376746,28.728021893268895
15958,1996.0,7.0,12.0,0.01,156.1,1.5,3.8,77.0,28.73,29.70630430442717
15959,1993.0,5.0,12.0,0.0,165.0,0.8,-0.2,82.1,27.61,29.283339280125553
15960,1994.0,3.0,7.0,-8.02,-109.94,-4.3,3.7,89.5,25.9,26.81689850831348
15961,1982.0,11.0,26.0,0.01,-94.75,-3.7,5.0,85.85350467100113,25.7,26.169395718655874
15962,1988.0,2.0,29.0,2.0,-140.1,-3.8,2.6,86.48519740791437,26.19,26.882048700748616
15963,1993.0,1.0,27.0,-4.99,-110.0,-5.8,0.3,81.3,25.25,25.474636174114416
15964,1995.0,7.0,3.0,1.98,-170.0,-2.6,3.3,76.9,28.27,29.12603696236391
15965,1990.0,2.0,2.0,-0.01,-169.5,-4.2,-3.9,83.05319456495579,27.88,28.50151327091442
15966,1996.0,4.0,10.0,-1.99,-110.0,-4.2,2.2,81.55248687720928,26.31,26.66521698587404
15967,1993.0,4.0,27.0,2.0,156.0,-3.2,2.1,85.2,27.52,29.14739261026054
15968,1996.0,3.0,31.0,-8.02,-95.06,-6.2,3.4,90.2,26.42,27.200063504250075
15969,1994.0,6.0,11.0,-2.01,-110.0,-5.2,-0.1,84.7,25.81,26.18626840045369
15970,1994.0,11.0,22.0,-7.98,-95.0,-4.0,0.2,70.3,22.25,22.856747933585385
15971,1990.0,1.0,15.0,2.07,-140.1,-7.5,3.6,88.19368787089161,24.3,25.969793326634154
15972,1993.0,9.0,19.0,-7.98,165.0,-1.2,1.3,93.1,28.31,29.45689765944343
15973,1994.0,5.0,25.0,-2.0,156.0,-5.1,1.2,77.14851679712194,29.27,29.898266266659306
15974,1994.0,10.0,19.0,8.13,-124.94,2.8,3.8,80.7,26.84,27.896986362798913
15975,1990.0,8.0,4.0,2.01,-110.1,-4.0,4.3,90.02506809708541,22.25,22.84686968831474
15976,1996.0,10.0,2.0,-8.01,-170.0,-3.3,-1.5,78.7,28.12,29.013233715321157
15977,1992.0,11.0,17.0,-7.98,165.0,-6.7,2.3,82.8,28.31,29.066625370248886
15978,1994.0,1.0,23.0,1.97,-125.0,-5.0,3.1,83.8437431935696,26.362295715433476,26.91305704140646
15979,1995.0,3.0,16.0,1.96,-125.06,-4.5,2.8,84.3,25.7,26.367456502235612
15980,1995.0,9.0,25.0,-2.15,-170.0,-4.9,-0.6,79.66207271203234,26.55,27.083945211392532
15981,1994.0,1.0,21.0,2.01,165.0,-6.7,-2.7,78.2,29.2,29.6650011898302
15982,1994.0,4.0,23.0,-1.98,-155.0,-4.0,-2.8,76.0,27.794023689374285,28.397486160176605
15983,1987.0,10.0,27.0,-5.01,165.0,-1.8,0.5,80.02362634894553,28.3,29.476765879558727
15984,1993.0,5.0,18.0,7.99,-125.0,-5.4,-4.5,77.2,27.78,28.211122199207438
15985,1991.0,1.0,28.0,0.02,165.0,-1.3049768769588823,-0.6561762734218064,84.07760012666733,27.678646245149054,29.10059864569629
15986,1996.0,1.0,4.0,5.0,156.0,-4.6,-3.4,79.0,28.94,29.50057140948603
15987,1994.0,9.0,15.0,2.0,-125.06,-4.4,3.4,80.7,24.69,25.295643413573426
15988,1995.0,2.0,8.0,2.02,156.0,-0.952381548213026,-0.9050044614941157,87.5,27.52,29.033888469013956
15989,1994.0,12.0,28.0,-4.99,-179.9,6.9,-3.7,86.0,28.81,29.71250755794927
15990,1996.0,3.0,21.0,0.0,147.0,-1.2342833835705775,-1.5646215437793671,80.3,28.83,30.033120083900098
15991,1992.0,5.0,25.0,-2.0,164.8,0.9,-1.5,95.3,28.25,29.441352185381582
15992,1993.0,11.0,12.0,-8.01,-170.0,-3.9878419577411677,-0.14976419010014297,81.6,28.52,29.493016562149922
15993,1991.0,4.0,24.0,-1.97,164.9,2.6,0.4,84.90728776392052,26.84,29.65573289477397
15994,1995.0,6.0,28.0,5.03,165.0,-2.8,-2.4,80.12501065188894,28.55,29.646701976062328
15995,1995.0,7.0,14.0,-8.02,-95.06,-6.3,3.0,82.6,22.62,23.34761195818024
15996,1988.0,9.0,28.0,0.03,-169.5,-7.7,-0.3,83.62054999877353,25.66,25.60458571268956
15997,1988.0,5.0,10.0,0.15,-124.4,-5.952117762459153,3.784111861122909,93.23653927786881,20.89,20.978196340451767
15998,1995.0,9.0,5.0,1.96,-125.1,-6.5,3.9,79.9,25.0,25.75469992406122
15999,1995.0,1.0,14.0,0.01,-155.0,-6.0,-2.5,81.6,27.45,27.79842916817862
16000,1994.0,1.0,9.0,-7.98,165.0,4.0,-2.6,83.5,27.8,29.258078066793896
16001,1992.0,2.0,12.0,0.03,-140.0,-7.6,-1.6,77.3,28.23,28.51330308330457
16002,1996.0,4.0,30.0,5.34,-124.9,-4.2,3.1,81.92155838522581,26.95,27.704114463303867
16003,1991.0,8.0,28.0,1.99,-155.0,-5.4,3.2,80.44626927340641,27.5,28.266229176488988
16004,1990.0,10.0,4.0,-2.04,-140.1,-7.2,1.6,82.1289287577249,25.64,26.261621119836878
16005,1992.0,9.0,13.0,8.01,-170.0,-1.6,0.3,81.3,27.78,29.345820749220913
16006,1992.0,9.0,29.0,-5.01,-155.0,-4.5,-4.3,76.6,27.75,28.50199216805999
16007,1992.0,11.0,6.0,2.0,-155.0,-2.2,-0.1,74.2,26.31,27.63258363924911
16008,1996.0,2.0,1.0,-7.98,-125.0,-5.66056096691041,-0.4228275446963323,74.4,26.1,26.468281526388818
16009,1986.0,8.0,7.0,2.15,-110.25,-4.875448157758072,3.5688339638199693,90.91912637274072,22.58,23.082678488336402
16010,1994.0,5.0,6.0,-5.0,156.0,2.5,-1.6,80.4,27.44,29.50796179278329
16011,1993.0,2.0,21.0,2.04,-110.2,-6.0,0.7,83.48624084310472,26.605864703163235,27.093859523371126
16012,1992.0,4.0,7.0,-4.99,-140.0,-3.0,-1.6,79.39782804103982,28.56,29.446730091170934
16013,1995.0,7.0,15.0,5.0,-155.0,-4.339376273237747,-0.0900584490769063,75.9,27.5,28.478289358096134
16014,1992.0,4.0,12.0,5.01,165.0,-0.9179169003947365,-0.26920891674205905,83.88272677207601,27.66,28.895936065340962
16015,1991.0,9.0,23.0,2.0,-140.4,-7.6,3.9,80.43760416639327,26.92,27.533369666053616
16016,1991.0,9.0,18.0,-2.02,-155.0,-3.9,-4.5,79.3,27.66,28.29726631453152
16017,1993.0,1.0,6.0,2.06,165.0,2.0,-0.6,77.7,28.81,29.77835097866764
16018,1995.0,2.0,14.0,4.95,137.0,-0.8,-0.7,81.90293993915361,28.576955882092875,29.559894600528775
16019,1995.0,11.0,13.0,-8.06,-109.94,-8.3,2.1,82.4,23.8,24.000171961642216
16020,1993.0,7.0,25.0,1.99,-179.9,-0.6,-2.5,85.2,27.66,29.73146294075086
16021,1991.0,7.0,4.0,-4.99,-140.0,-6.0,-1.5,80.31559228462754,27.12,27.785026797637343
16022,1996.0,9.0,15.0,8.06,-110.1,5.0,4.7,83.16337672199688,26.919834533165584,27.90531624194002
16023,1992.0,2.0,10.0,0.0,-110.0,-5.0,2.2,84.05843525834939,26.33,26.556997804224917
16024,1994.0,1.0,14.0,4.99,-170.0,-5.2,-1.8,84.2,27.14,28.30635804926957
16025,1995.0,1.0,16.0,1.97,-125.06,-5.0,4.7,81.3,25.56,26.151709193553096
16026,1994.0,8.0,1.0,0.01,-124.3,-6.9,-2.2,85.0,22.88,23.171902134005403
16027,1994.0,9.0,10.0,-7.97,-95.0,-6.9,2.2,71.8,21.28,21.77861796341364
16028,1991.0,3.0,12.0,0.02,165.0,-1.2230319275203243,-0.34032880751982475,83.61971183997082,27.559700193600037,29.182219292217145
16029,1992.0,7.0,28.0,-0.03,-170.0,-4.1,-2.2,78.1,27.75,28.589222016343875
16030,1996.0,11.0,23.0,-1.98,-179.9,-6.2,-4.7,67.5,28.48,28.945964290459653
16031,1994.0,5.0,31.0,7.96,-155.0,-5.5,-0.2,80.2,27.95,28.483853338343483
16032,1995.0,9.0,8.0,0.01,-110.0,-3.4,2.0,90.0,25.096601169137358,25.33216182518621
16033,1990.0,1.0,10.0,-5.04,165.0,-2.7,1.5,80.22551416573435,29.25,29.68996622752889
16034,1985.0,8.0,9.0,0.1,-110.0,-3.3,4.3,92.66476088282832,21.7,21.989780583307958
16035,1988.0,1.0,12.0,-0.04,164.9,-1.3060132087553527,-0.16361304102827035,85.82020066928123,27.354934518029864,28.65512255637988
16036,1995.0,12.0,22.0,-2.0,-140.0,-6.6,-1.7,85.1,24.6,24.75554255118434
16037,1986.0,7.0,20.0,-2.11,-140.0,-6.8,4.3,82.73275803185402,26.73,27.00166632904942
16038,1994.0,8.0,28.0,5.01,-95.0,3.4,6.0,87.2,25.77,27.220235937606162
16039,1994.0,1.0,3.0,8.04,165.1,-0.6,-7.5,79.7,27.81,28.328918836501558
16040,1991.0,3.0,22.0,2.0,147.0,1.1,-2.0,79.7,27.4,29.38274047446237
16041,1996.0,8.0,13.0,-2.02,-140.0,-3.4,2.5,78.4,25.12,25.529380106594022
16042,1996.0,9.0,16.0,0.0,156.1,-1.1,-1.4,62.4,28.86,30.081012387405693
16043,1995.0,7.0,17.0,-1.98,-155.0,-7.0,-0.7,81.3,27.16,27.444513375799502
16044,1994.0,6.0,4.0,2.02,156.0,-0.4,3.5,80.1,29.11,29.658568744550333
16045,1995.0,4.0,30.0,1.99,-155.0,-2.6,2.6,79.1,27.62,28.645593499279904
16046,1995.0,1.0,15.0,4.95,137.0,-2.7,-4.6,79.6,27.9,28.580847468086628
16047,1995.0,1.0,26.0,1.95,-125.06,-6.2,2.3,84.8,25.95,26.599619767965052
16048,1987.0,11.0,27.0,-1.99,-140.0,-5.1,-0.7,80.6862235295149,27.42,27.613855459292832
16049,1993.0,4.0,20.0,-1.98,-140.0,-3.2,-2.7,84.0,28.5,29.34156648373763
16050,1996.0,3.0,11.0,4.9,-139.9,-4.4,-6.9,87.1,26.1,26.505121218814196
16051,1996.0,8.0,19.0,-1.99,-95.1,-3.4,3.7,93.7,20.39,20.253180632367606
16052,1989.0,1.0,3.0,5.0,165.0,-6.1,-1.6,84.24194820617868,28.08,28.82062390621481
16053,1990.0,1.0,20.0,0.0,-169.5,-6.7,-0.6,82.70376384713336,27.66,27.858264539110223
16054,1995.0,10.0,19.0,-8.31,-155.0,-2.4,-3.5,71.0,27.25,28.48961638908739
16055,1996.0,4.0,19.0,-5.0,156.0,-2.8,0.8,79.75887393944095,27.45,29.395411738119606
16056,1990.0,10.0,4.0,5.0,147.0,-0.8248884293971201,1.0815573874382096,83.41960545757536,27.06,28.878874907123464
16057,1987.0,5.0,22.0,-8.08,-109.94,-3.1,4.0,83.23465206192634,26.45,27.18089550492139
16058,1994.0,10.0,31.0,5.07,-124.94,-1.4,5.8,75.1,26.22,27.352418440211977
16059,1995.0,1.0,13.0,5.0,-154.9,-7.7,-0.2,80.6,28.02,28.39122993554111
16060,1994.0,5.0,22.0,2.0,165.0,-0.30492289515342463,-1.2360046943581438,84.4,29.2,29.894894163127965
16061,1995.0,8.0,3.0,0.02,-155.0,-7.6,-1.3,85.9,26.11,26.36273411474384
16062,1996.0,11.0,6.0,0.0,156.1,-4.8,-0.2,69.5,28.75,29.639629035829184
16063,1993.0,12.0,25.0,-8.02,-179.9,-0.7,-5.6,84.5,28.53,29.409280135116276
16064,1990.0,8.0,26.0,-2.66,-110.8,-6.4,2.6,86.35628046344709,23.48,23.617282390267334
16065,1993.0,3.0,25.0,-1.99,-95.0,0.3,0.6,82.7,26.27,26.88853438837852
16066,1993.0,8.0,9.0,-4.64,164.0,-2.2,6.4,79.3,28.38,29.23121332280571
16067,1996.0,7.0,17.0,8.0,-179.9,-4.0,1.0,79.5,27.38,28.509632369594918
16068,1995.0,3.0,27.0,0.04,-179.9,-5.7,-1.8,76.5,28.34,28.744670037695816
16069,1994.0,6.0,18.0,-4.99,-124.94,-5.1,4.2,77.7,27.1,27.480212097849407
16070,1995.0,12.0,20.0,5.05,-155.0,-4.097911533241856,1.3769550828759236,81.3,25.97,26.95674312800226
16071,1993.0,3.0,5.0,-0.02,160.5,-1.118963337986635,-0.9306195152819896,81.3,28.23,29.367269855043727
16072,1995.0,4.0,27.0,8.03,156.0,-5.8,-5.4,83.6,27.92,28.51059623569896
16073,1996.0,12.0,13.0,4.95,147.0,-0.9717108962555585,-0.38236080101782477,71.8,29.16,30.311978714957203
16074,1996.0,7.0,27.0,8.05,-110.1,2.7,-1.7,83.90940656137468,26.88,28.18493297908922
16075,1992.0,12.0,21.0,1.92,147.1,-0.3,-4.3,86.3,27.67,29.2500031588563
16076,1996.0,10.0,28.0,5.09,-94.9,2.2,6.0,91.0,25.02,26.726585941496275
16077,1991.0,2.0,24.0,0.02,165.0,-1.2626384993225201,-0.4926287327442367,83.83216266883119,27.617318897624813,29.205478092729976
16078,1995.0,8.0,3.0,4.98,-170.0,-6.6,1.2,81.8,28.52,29.01189014721986
16079,1996.0,8.0,19.0,0.04,146.9,-4.9,0.8,76.2,28.88,29.635037101682553
16080,1995.0,2.0,9.0,5.03,165.0,-5.1,-5.6,77.0,28.11,28.841134674541326
16081,1987.0,4.0,29.0,-8.08,-109.94,-3.6,5.4,82.27396410938161,27.06,27.66222357893035
16082,1992.0,10.0,27.0,0.0,157.5,7.3,5.0,81.6,28.25,29.249715248911087
16083,1996.0,5.0,1.0,5.39,-94.8,-3.654655777493417,-0.2784483896912775,82.03738559217504,27.06,27.97716777471369
16084,1989.0,10.0,4.0,-0.19,-124.44,-5.1,2.4,84.00839164230229,25.297781509625423,25.58261648881647
16085,1993.0,1.0,23.0,-1.98,-140.0,-5.5,-3.5,86.7,25.27,25.688668071192296
16086,1991.0,4.0,5.0,1.96,165.0,-0.4,0.6,81.6178383185437,28.9,30.080273161914107
16087,1996.0,5.0,9.0,0.0,-155.0,-5.2,-1.0,85.5,26.62,26.993940742616346
16088,1988.0,7.0,26.0,-2.02,-109.94,-4.0,3.0,90.75571618472907,21.98,22.06051156473831
16089,1988.0,8.0,28.0,-5.04,-109.8,-4.6,2.2,88.89801848757395,22.42,22.557281239836936
16090,1993.0,4.0,13.0,-1.99,-94.94,-3.9,3.2,85.1,27.9,28.305318308080846
16091,1991.0,9.0,6.0,0.04,-110.0,-5.7,2.3,88.37753250751541,22.36,22.260630269296012
16092,1992.0,3.0,31.0,2.0,-140.0,0.3,-1.7,83.06286807598735,27.98,28.90237627682916
16093,1996.0,10.0,30.0,4.94,147.0,1.8,-1.8,74.2,29.11,30.12729712990781
16094,1995.0,1.0,16.0,5.04,165.0,-4.5,-4.5,86.3,28.11,28.824015557047446
16095,1990.0,3.0,23.0,-0.01,-140.0,-3.9,1.5,84.2740196524943,26.62,27.181728152996687
16096,1995.0,8.0,10.0,4.98,-170.0,-2.8,2.5,83.4,27.83,28.965883921634067
16097,1995.0,12.0,18.0,5.04,165.0,-6.1,0.1,76.6,28.34,29.282647985159283
16098,1996.0,3.0,4.0,2.43,137.4,-1.8493225484086508,-1.3054118299061486,73.9,28.45,29.312721118600265
16099,1985.0,12.0,5.0,5.05,-110.0,-4.042477908600304,3.6791121086286864,88.82574031406023,23.73,25.51791582026839
16100,1992.0,6.0,18.0,5.0,-109.94,-3.451606919290299,0.12107900500572555,82.44695634304469,27.45,28.45511044906834
16101,1994.0,8.0,9.0,-2.0,-179.9,0.4,1.1,76.9,28.52,30.038168590021506
16102,1993.0,2.0,17.0,-7.98,-125.0,-5.8,0.4,81.93265593594185,26.24696136695539,26.64605291931725
16103,1994.0,9.0,21.0,5.02,-140.0,-3.931150044701411,1.0271503394806132,83.2,26.06,27.179061099508043
16104,1994.0,5.0,6.0,5.07,-125.0,-3.9,3.3,80.1,27.34,28.08372022642993
16105,1994.0,11.0,19.0,2.0,165.0,2.1,-0.5,78.4,28.97,29.791994858488675
16106,1992.0,10.0,1.0,-0.01,-124.4,-5.5,1.7,87.0,23.7,23.809528479380745
16107,1989.0,9.0,30.0,0.01,-140.0,-6.3,0.5,84.72056354840299,24.95,25.184185557603747
16108,1995.0,1.0,10.0,1.98,-140.0,-7.1,1.8,88.4,26.12,26.604376299288663
16109,1993.0,1.0,26.0,-0.02,-124.4,-5.7,1.3,84.3,24.77,24.897460152367376
16110,1995.0,8.0,25.0,2.03,137.0,-0.9109711372053937,-0.6350285577571242,80.4,28.66,30.005450657156775
16111,1995.0,7.0,30.0,5.03,165.0,-6.4,-1.9,79.09266759255536,28.34,29.168441411275808
16112,1984.0,8.0,2.0,-0.03,-124.56,-6.6,0.8,89.14606075502888,23.72,23.76899365626523
16113,1988.0,9.0,13.0,2.06,-110.1,-5.1,6.0,89.23191749848695,22.69,24.216242129653406
16114,1996.0,9.0,26.0,0.0,165.0,-5.9,-3.6,77.0,28.45,29.30494712642431
16115,1993.0,1.0,30.0,4.98,-154.9,-5.0,4.4,76.6,27.38,28.112416153708185
16116,1989.0,12.0,21.0,-0.02,165.0,3.4,-0.5,81.81925180357212,27.89,29.317565619321307
16117,1996.0,5.0,22.0,-0.02,-170.0,-4.8,-0.9,80.6,27.02,27.528717525641174
16118,1993.0,7.0,21.0,-2.0,-110.0,-2.3,1.3,95.3,23.7,23.64573018487416
16119,1996.0,4.0,8.0,-7.95,165.0,-3.3,0.3,76.8781473431086,28.77,29.78835246275274
16120,1996.0,2.0,16.0,0.01,-179.9,-8.0,-1.9,78.1,26.72,26.904487455920243
16121,1995.0,9.0,4.0,2.0,156.1,-3.7,-0.8,72.9,28.98,29.797268679752516
16122,1996.0,11.0,17.0,1.98,-95.0,-2.8,4.0,75.8,21.98,24.59035789964386
16123,1987.0,7.0,13.0,2.01,-140.0,-6.3,4.0,81.59997799222765,27.84,28.422251448106575
16124,1993.0,11.0,16.0,-0.01,165.0,-2.2,-0.1,78.3,28.56,29.6212296892122
16125,1991.0,10.0,13.0,-2.01,-109.94,-7.0,3.6,84.58519491718289,23.84,23.98404687477704
16126,1991.0,9.0,30.0,-0.02,-169.5,-0.9,-1.3,83.02571753449797,26.43835772428983,27.729258159951574
16127,1995.0,1.0,13.0,8.0,-179.9,-7.7,-5.8,79.1,28.190242251422035,28.450818477231493
16128,1990.0,7.0,22.0,5.0,147.0,-0.8150759962120162,0.38934121627477225,83.52081968673349,27.64,28.86584730762236
16129,1996.0,2.0,5.0,0.01,-179.9,-8.7,-1.4,72.8,26.95,27.24453225613646
16130,1992.0,6.0,7.0,8.99,-140.2,-4.7,-4.8,82.8,27.23,27.957198187290096
16131,1995.0,1.0,2.0,2.01,156.0,1.2,-3.2,83.8,28.38,29.370264201847238
16132,1996.0,12.0,30.0,-1.99,-95.0,-1.8,2.4,97.7,22.17,21.997991284163575
16133,1991.0,9.0,19.0,5.01,-154.9,-3.6,6.4,74.6,28.25,29.026161873702232
16134,1990.0,5.0,8.0,8.01,165.0,-6.0,0.1,84.37543347624853,27.2,28.474293443726438
16135,1995.0,5.0,19.0,-2.15,-170.0,-4.9,-0.5,78.1542634861363,28.33,28.86912721020912
16136,1995.0,6.0,11.0,1.96,-125.06,-3.2,2.2,76.6,26.17,27.32005605331228
16137,1995.0,12.0,24.0,-4.99,-170.0,-4.7,-4.1,77.0,28.36,29.064568260501588
16138,1994.0,11.0,24.0,7.93,-155.0,-2.5,1.9,83.9,27.2,28.87513655096981
16139,1993.0,5.0,6.0,-1.96,-179.9,1.0,-1.5,80.88191789631401,28.23,29.548215585979865
16140,1994.0,4.0,11.0,2.05,-110.1,-4.023331400936144,0.020133210119212208,82.4,26.55,27.506486183697742
16141,1993.0,7.0,16.0,-5.01,-155.0,-7.2,-1.1,79.3,28.61,28.96686613179517
16142,1993.0,12.0,2.0,7.98,-170.0,-3.303074532664951,0.5131430219518904,79.44113610259774,28.12,29.33687999104041
16143,1996.0,12.0,17.0,-2.05,-124.94,-6.4,-1.4,84.4,26.014254955579332,26.240083682884542
16144,1993.0,9.0,11.0,1.96,-125.0,-5.5,2.8,78.1,23.9,24.84808127472596
16145,1994.0,5.0,3.0,8.05,-110.1,-0.9,2.1,90.6,26.98,28.92281231444693
16146,1991.0,11.0,1.0,8.99,-140.2,-0.6,-5.2,92.2,26.38,27.856412157891338
16147,1996.0,2.0,25.0,2.05,-155.0,-5.7,-0.6,79.8,25.9,26.549604896124947
16148,1994.0,9.0,12.0,8.01,-179.9,1.1,3.9,80.7,28.42,29.51022792269384
16149,1995.0,1.0,7.0,-2.0,-110.0,-4.7,3.9,85.7,25.27,25.354990205540005
16150,1993.0,10.0,2.0,-2.0,-110.0,-6.4,1.7,83.2,23.78,23.79946904462005
16151,1993.0,10.0,11.0,-1.95,164.4,1.7,4.3,83.0,27.88,29.52800787312841
16152,1988.0,12.0,1.0,-4.96,-110.0,-5.019947774768212,3.6903926433111565,86.93975193675249,22.66,22.99523623772167
16153,1994.0,9.0,29.0,-8.01,-170.0,-5.7,4.4,72.72550170945033,29.73,29.801653901248468
